"sex","age","edu","marital","income","ls","trust","nofriend","smoke","alcabuse","wkabint","englang","height","weight"
"FEMALE",30,"SECONDARY","MARRIED",1900,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","ACTIVE",179,130
"MALE",70,"PRIMARY/NO EDUCATION","WIDOWED",1400,"MIXED","IT`S DIFFICULT TO TELL",6,"NO","NO","NO","NONE",165,70
"FEMALE",55,"VOCATIONAL/GRAMMAR","MARRIED",270,"PLEASED","MOST PEOPLE CAN BE TRUSTED",4,"YES","NO","NO","NONE",152,45
"FEMALE",50,"SECONDARY","MARRIED",1000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",158,62
"FEMALE",32,"POST-SECONDARY OR HIGHER","MARRIED",0,"MIXED","IT`S DIFFICULT TO TELL",0,"YES","YES","NO","PASSIVE",160,65
"FEMALE",56,"VOCATIONAL/GRAMMAR","MARRIED",1000,"PLEASED","IT`S DIFFICULT TO TELL",10,"NO","NO","NO","NONE",165,84
"MALE",55,"VOCATIONAL/GRAMMAR","MARRIED",1720,"PLEASED","ONE CAN`T BE TOO CAREFUL",6,"YES","YES","NO","NONE",170,80
"FEMALE",69,"SECONDARY","MARRIED",713,"PLEASED","MOST PEOPLE CAN BE TRUSTED",2,"NO","NO","NO","NONE",155,70
"FEMALE",52,"VOCATIONAL/GRAMMAR","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"YES","NO","NO","NONE",163,59
"FEMALE",75,"SECONDARY","MARRIED",800,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",164,78
"MALE",52,"POST-SECONDARY OR HIGHER","MARRIED",3500,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",179,95
"MALE",48,"VOCATIONAL/GRAMMAR","MARRIED",1200,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",15,"NO","NO","NO","NONE",180,67
"MALE",61,"VOCATIONAL/GRAMMAR","MARRIED",1000,"PLEASED","ONE CAN`T BE TOO CAREFUL",12,"NO","NO","NO","NONE",176,80
"FEMALE",28,"POST-SECONDARY OR HIGHER","MARRIED",1800,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","ACTIVE",173,85
"FEMALE",51,"VOCATIONAL/GRAMMAR","MARRIED",1000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"YES","NO","NO","NONE",170,58
"FEMALE",26,"POST-SECONDARY OR HIGHER","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","PASSIVE",164,50
"MALE",71,"PRIMARY/NO EDUCATION","MARRIED",1600,"PLEASED","MOST PEOPLE CAN BE TRUSTED",5,"NO","NO","NO","NONE",173,76
"MALE",43,"POST-SECONDARY OR HIGHER","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"YES","NO","NO","PASSIVE",176,90
"MALE",57,"VOCATIONAL/GRAMMAR","WIDOWED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",1,"NO","NO","NO","NONE",182,63
"FEMALE",58,"POST-SECONDARY OR HIGHER","MARRIED",2000,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",1,"NO","NO","NO","NONE",164,105
"FEMALE",32,"POST-SECONDARY OR HIGHER","MARRIED",2000,"PLEASED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","ACTIVE",176,56
"FEMALE",73,"SECONDARY","WIDOWED",1700,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",2,"NO","NO","NO","NONE",186,99
"FEMALE",75,"SECONDARY","WIDOWED",2700,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",160,80
"MALE",53,"PRIMARY/NO EDUCATION","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",4,"YES","YES","NO","NONE",182,120
"MALE",38,"VOCATIONAL/GRAMMAR","MARRIED",800,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",1,"NO","NO","NO","NONE",170,70
"FEMALE",77,"VOCATIONAL/GRAMMAR","WIDOWED",0,"MIXED","ONE CAN`T BE TOO CAREFUL",15,"YES","NO","NO","NONE",164,82
"MALE",23,"SECONDARY","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"YES","NO","NO","NONE",175,81
"MALE",22,"SECONDARY","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",8,"NO","YES","YES","ACTIVE",190,85
"FEMALE",80,"SECONDARY","WIDOWED",2000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","NONE",160,56
"MALE",58,"VOCATIONAL/GRAMMAR","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",0,"NO","NO","NO","NONE",173,94
"MALE",36,"VOCATIONAL/GRAMMAR","MARRIED",1680,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"YES","NO","NO","NONE",175,85
"MALE",61,"VOCATIONAL/GRAMMAR","MARRIED",1100,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","PASSIVE",165,98
"MALE",62,"VOCATIONAL/GRAMMAR","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",178,90
"FEMALE",53,"VOCATIONAL/GRAMMAR","MARRIED",0,"MIXED","ONE CAN`T BE TOO CAREFUL",10,"YES","NO","NO","NONE",158,80
"MALE",23,"SECONDARY","SINGLE",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","PASSIVE",178,102
"FEMALE",63,"SECONDARY","MARRIED",1900,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",164,67
"MALE",74,"VOCATIONAL/GRAMMAR","WIDOWED",1100,"PLEASED","ONE CAN`T BE TOO CAREFUL",8,"NO","NO","NO","NONE",160,80
"MALE",57,"VOCATIONAL/GRAMMAR","MARRIED",1000,"PLEASED","ONE CAN`T BE TOO CAREFUL",43,"NO","NO","NO","NONE",170,68
"MALE",85,"PRIMARY/NO EDUCATION","MARRIED",1560,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",166,85
"FEMALE",28,"POST-SECONDARY OR HIGHER","SINGLE",1200,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",14,"NO","NO","NO","PASSIVE",167,56
"MALE",44,"POST-SECONDARY OR HIGHER","MARRIED",5000,"DELIGHTED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","PASSIVE",170,110
"FEMALE",28,"POST-SECONDARY OR HIGHER","MARRIED",900,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",7,"NO","NO","NO","PASSIVE",164,110
"MALE",41,"VOCATIONAL/GRAMMAR","MARRIED",0,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",0,"YES","NO","NO","NONE",167,86
"FEMALE",25,"POST-SECONDARY OR HIGHER","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","ACTIVE",167,65
"MALE",59,"PRIMARY/NO EDUCATION","MARRIED",780,"MIXED","ONE CAN`T BE TOO CAREFUL",10,"YES","NO","NO","NONE",165,75
"MALE",17,"VOCATIONAL/GRAMMAR","SINGLE",0,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",10,"NO","YES","NO","PASSIVE",184,75
"MALE",57,"SECONDARY","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",175,75
"FEMALE",20,"VOCATIONAL/GRAMMAR","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",156,48
"MALE",53,"VOCATIONAL/GRAMMAR","MARRIED",1200,"PLEASED","ONE CAN`T BE TOO CAREFUL",3,"YES","NO","NO","NONE",170,68
"FEMALE",41,"VOCATIONAL/GRAMMAR","SINGLE",1300,"MIXED","ONE CAN`T BE TOO CAREFUL",5,"YES","YES","NO","NONE",171,70
"MALE",21,"SECONDARY","MARRIED",500,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",20,"NO","NO","YES","ACTIVE",196,69
"MALE",26,"VOCATIONAL/GRAMMAR","SINGLE",1276,"MIXED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","NONE",178,86
"FEMALE",30,"SECONDARY","MARRIED",480,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","ACTIVE",164,52
"FEMALE",34,"SECONDARY","SINGLE",1800,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"YES","YES","NO","ACTIVE",168,60
"FEMALE",26,"POST-SECONDARY OR HIGHER","SINGLE",2500,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",9,"NO","NO","NO","ACTIVE",173,63
"FEMALE",61,"SECONDARY","MARRIED",1300,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",154,62
"FEMALE",59,"SECONDARY","WIDOWED",1180,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",164,67
"MALE",64,"VOCATIONAL/GRAMMAR","MARRIED",1150,"DELIGHTED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",176,100
"MALE",42,"VOCATIONAL/GRAMMAR","MARRIED",1300,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",8,"NO","YES","NO","NONE",178,90
"MALE",73,"PRIMARY/NO EDUCATION","MARRIED",1300,"PLEASED","ONE CAN`T BE TOO CAREFUL",8,"NO","NO","NO","NONE",165,60
"MALE",20,"SECONDARY","SINGLE",0,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",4,"NO","NO","YES","PASSIVE",181,80
"FEMALE",69,"PRIMARY/NO EDUCATION","WIDOWED",780,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",1,"NO","NO","NO","NONE",166,80
"MALE",52,"SECONDARY","MARRIED",1760,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",178,90
"FEMALE",22,"SECONDARY","SINGLE",0,"PLEASED","IT`S DIFFICULT TO TELL",7,"NO","NO","NO","ACTIVE",165,70
"MALE",64,"VOCATIONAL/GRAMMAR","MARRIED",700,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",5,"YES","YES","NO","NONE",170,68
"FEMALE",57,"VOCATIONAL/GRAMMAR","WIDOWED",1800,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",150,84
"FEMALE",74,"PRIMARY/NO EDUCATION","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",158,56
"MALE",26,"SECONDARY","SINGLE",1800,"MIXED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",180,82
"MALE",60,"SECONDARY","SINGLE",2000,"MIXED","ONE CAN`T BE TOO CAREFUL",1,"YES","YES","NO","NONE",191,85
"MALE",41,"VOCATIONAL/GRAMMAR","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",12,"NO","NO","NO","NONE",172,80
"FEMALE",42,"SECONDARY","SINGLE",1700,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",4,"NO","NO","NO","NONE",168,61
"MALE",62,"VOCATIONAL/GRAMMAR","MARRIED",1200,"MIXED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",165,100
"MALE",29,"VOCATIONAL/GRAMMAR","SINGLE",1600,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"YES","NO","YES","NONE",176,80
"FEMALE",60,"POST-SECONDARY OR HIGHER","MARRIED",1300,"PLEASED","MOST PEOPLE CAN BE TRUSTED",6,"NO","NO","NO","NONE",156,79
"FEMALE",28,"POST-SECONDARY OR HIGHER","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",0,"NO","NO","NO","PASSIVE",165,110
"FEMALE",75,"SECONDARY","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",1,"NO","NO","NO","NONE",155,62
"MALE",60,"POST-SECONDARY OR HIGHER","SINGLE",3000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","ACTIVE",173,90
"MALE",55,"VOCATIONAL/GRAMMAR","DIVORCED",550,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"YES","NO","YES","PASSIVE",168,60
"MALE",55,"VOCATIONAL/GRAMMAR","MARRIED",0,"PLEASED","IT`S DIFFICULT TO TELL",6,"NO","NO","NO","NONE",167,98
"MALE",57,"SECONDARY","SINGLE",1500,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",20,"NO","YES","NO","PASSIVE",173,72
"FEMALE",28,"POST-SECONDARY OR HIGHER","MARRIED",3000,"PLEASED","MOST PEOPLE CAN BE TRUSTED",5,"NO","NO","NO","ACTIVE",179,58
"MALE",50,"VOCATIONAL/GRAMMAR","MARRIED",2200,"PLEASED","MOST PEOPLE CAN BE TRUSTED",53,"YES","NO","NO","NONE",174,70
"MALE",73,"VOCATIONAL/GRAMMAR","DIVORCED",900,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",20,"YES","NO","NO","NONE",160,69
"MALE",63,"VOCATIONAL/GRAMMAR","MARRIED",1400,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",20,"NO","NO","NO","NONE",166,74
"MALE",16,"PRIMARY/NO EDUCATION","SINGLE",0,"PLEASED","MOST PEOPLE CAN BE TRUSTED",3,"NO","NO","NO","PASSIVE",169,75
"FEMALE",69,"PRIMARY/NO EDUCATION","MARRIED",700,"MIXED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",160,96
"MALE",74,"PRIMARY/NO EDUCATION","SINGLE",900,"MIXED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","NONE",175,80
"FEMALE",38,"SECONDARY","MARRIED",0,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",163,68
"MALE",59,"VOCATIONAL/GRAMMAR","DIVORCED",1600,"MIXED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",172,65
"FEMALE",17,"VOCATIONAL/GRAMMAR","SINGLE",0,"MIXED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","PASSIVE",160,55
"FEMALE",57,"SECONDARY","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",174,85
"MALE",53,"POST-SECONDARY OR HIGHER","MARRIED",2500,"PLEASED","ONE CAN`T BE TOO CAREFUL",1,"NO","NO","NO","PASSIVE",178,112
"FEMALE",79,"PRIMARY/NO EDUCATION","WIDOWED",3900,"PLEASED","ONE CAN`T BE TOO CAREFUL",8,"NO","NO","NO","NONE",151,60
"MALE",53,"POST-SECONDARY OR HIGHER","MARRIED",2500,"PLEASED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","PASSIVE",171,90
"FEMALE",30,"SECONDARY","MARRIED",2200,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","PASSIVE",164,60
"FEMALE",70,"SECONDARY","MARRIED",902,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",160,80
"FEMALE",58,"VOCATIONAL/GRAMMAR","MARRIED",1200,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",6,"NO","NO","NO","NONE",156,51
"FEMALE",32,"POST-SECONDARY OR HIGHER","MARRIED",1000,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","ACTIVE",167,75
"FEMALE",79,"PRIMARY/NO EDUCATION","WIDOWED",830,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",156,56
"FEMALE",54,"POST-SECONDARY OR HIGHER","MARRIED",0,"DELIGHTED","ONE CAN`T BE TOO CAREFUL",0,"NO","NO","NO","PASSIVE",164,70
"MALE",18,"VOCATIONAL/GRAMMAR","SINGLE",0,"MIXED","ONE CAN`T BE TOO CAREFUL",5,"YES","NO","NO","NONE",180,78
"FEMALE",35,"POST-SECONDARY OR HIGHER","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",64,"NO","NO","NO","ACTIVE",156,67
"FEMALE",20,"SECONDARY","SINGLE",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","PASSIVE",164,60
"MALE",27,"POST-SECONDARY OR HIGHER","MARRIED",0,"DELIGHTED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","ACTIVE",183,70
"FEMALE",60,"VOCATIONAL/GRAMMAR","MARRIED",800,"MIXED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",160,60
"MALE",47,"SECONDARY","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"YES","YES","NO","NONE",168,78
"FEMALE",37,"VOCATIONAL/GRAMMAR","MARRIED",1200,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"YES","NO","NO","PASSIVE",152,58
"FEMALE",55,"POST-SECONDARY OR HIGHER","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","PASSIVE",165,75
"FEMALE",53,"SECONDARY","MARRIED",1600,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",151,68
"MALE",55,"SECONDARY","MARRIED",3000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"YES","YES","NO","NONE",180,83
"MALE",72,"POST-SECONDARY OR HIGHER","MARRIED",0,"PLEASED","MOST PEOPLE CAN BE TRUSTED",5,"YES","NO","NO","NONE",176,88
"MALE",17,"VOCATIONAL/GRAMMAR","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","PASSIVE",188,84
"MALE",29,"VOCATIONAL/GRAMMAR","MARRIED",3500,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",167,110
"FEMALE",52,"SECONDARY","MARRIED",650,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",168,94
"MALE",60,"VOCATIONAL/GRAMMAR","MARRIED",1000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"YES","NO","NO","NONE",170,85
"FEMALE",44,"POST-SECONDARY OR HIGHER","SINGLE",6000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",8,"NO","NO","NO","NONE",155,47
"FEMALE",36,"VOCATIONAL/GRAMMAR","DIVORCED",700,"MIXED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",166,64
"MALE",78,"POST-SECONDARY OR HIGHER","MARRIED",2400,"PLEASED","ONE CAN`T BE TOO CAREFUL",12,"NO","NO","NO","NONE",176,80
"MALE",77,"PRIMARY/NO EDUCATION","WIDOWED",1400,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",6,"YES","NO","NO","NONE",172,82
"FEMALE",29,"VOCATIONAL/GRAMMAR","MARRIED",0,"MOSTLY DISSATISFIED","MOST PEOPLE CAN BE TRUSTED",2,"YES","NO","NO","NONE",165,50
"MALE",37,"POST-SECONDARY OR HIGHER","MARRIED",1000,"PLEASED","MOST PEOPLE CAN BE TRUSTED",6,"NO","NO","NO","ACTIVE",186,91
"FEMALE",77,"SECONDARY","WIDOWED",2700,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",4,"NO","NO","NO","NONE",164,78
"MALE",60,"VOCATIONAL/GRAMMAR","MARRIED",1900,"MIXED","MOST PEOPLE CAN BE TRUSTED",99,"NO","NO","NO","NONE",174,90
"FEMALE",21,"SECONDARY","SINGLE",1200,"PLEASED","IT`S DIFFICULT TO TELL",2,"NO","NO","NO","ACTIVE",160,60
"MALE",66,"PRIMARY/NO EDUCATION","WIDOWED",700,"MIXED","ONE CAN`T BE TOO CAREFUL",12,"NO","NO","NO","NONE",152,58
"MALE",19,"VOCATIONAL/GRAMMAR","SINGLE",1100,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",7,"NO","NO","NO","PASSIVE",183,50
"MALE",52,"VOCATIONAL/GRAMMAR","MARRIED",0,"MIXED","MOST PEOPLE CAN BE TRUSTED",1,"YES","NO","NO","NONE",172,65
"MALE",52,"POST-SECONDARY OR HIGHER","MARRIED",1600,"DELIGHTED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","ACTIVE",182,92
"FEMALE",21,"SECONDARY","SINGLE",630,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",0,"NO","NO","NO","PASSIVE",170,54
"FEMALE",65,"VOCATIONAL/GRAMMAR","MARRIED",450,"PLEASED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",164,89
"FEMALE",70,"VOCATIONAL/GRAMMAR","WIDOWED",1200,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",9,"NO","NO","NO","NONE",162,70
"FEMALE",49,"VOCATIONAL/GRAMMAR","MARRIED",1000,"PLEASED","ONE CAN`T BE TOO CAREFUL",30,"NO","NO","NO","NONE",176,80
"MALE",19,"VOCATIONAL/GRAMMAR","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",12,"NO","NO","NO","ACTIVE",180,69
"MALE",61,"PRIMARY/NO EDUCATION","MARRIED",0,"MIXED","ONE CAN`T BE TOO CAREFUL",10,"YES","NO","NO","NONE",178,88
"MALE",43,"VOCATIONAL/GRAMMAR","MARRIED",1300,"MIXED","MOST PEOPLE CAN BE TRUSTED",2,"NO","NO","NO","NONE",176,105
"FEMALE",57,"SECONDARY","MARRIED",720,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",164,78
"MALE",33,"VOCATIONAL/GRAMMAR","MARRIED",1820,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",194,94
"MALE",81,"PRIMARY/NO EDUCATION","MARRIED",810,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",25,"YES","NO","NO","NONE",180,86
"MALE",47,"SECONDARY","MARRIED",3000,"PLEASED","MOST PEOPLE CAN BE TRUSTED",10,"NO","NO","NO","NONE",190,108
"MALE",42,"VOCATIONAL/GRAMMAR","SINGLE",2000,"MIXED","ONE CAN`T BE TOO CAREFUL",2,"YES","NO","NO","NONE",172,70
"MALE",43,"VOCATIONAL/GRAMMAR","MARRIED",5000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"YES","NO","YES","NONE",178,90
"MALE",41,"POST-SECONDARY OR HIGHER","MARRIED",0,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",10,"NO","NO","NO","NONE",179,85
"FEMALE",19,"VOCATIONAL/GRAMMAR","SINGLE",0,"DELIGHTED","IT`S DIFFICULT TO TELL",5,"NO","NO","YES","ACTIVE",178,65
"FEMALE",48,"PRIMARY/NO EDUCATION","WIDOWED",750,"MIXED","ONE CAN`T BE TOO CAREFUL",3,"YES","NO","NO","NONE",158,96
"MALE",36,"POST-SECONDARY OR HIGHER","SINGLE",6000,"PLEASED","MOST PEOPLE CAN BE TRUSTED",4,"NO","NO","NO","ACTIVE",180,82
"FEMALE",59,"SECONDARY","WIDOWED",760,"MIXED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",160,68
"FEMALE",53,"PRIMARY/NO EDUCATION","MARRIED",0,"MIXED","ONE CAN`T BE TOO CAREFUL",2,"YES","NO","NO","NONE",164,70
"MALE",83,"SECONDARY","MARRIED",1800,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",169,65
"FEMALE",17,"VOCATIONAL/GRAMMAR","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","ACTIVE",152,63
"FEMALE",32,"POST-SECONDARY OR HIGHER","MARRIED",840,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"YES","NO","NO","PASSIVE",165,54
"FEMALE",48,"PRIMARY/NO EDUCATION","MARRIED",900,"MIXED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","NONE",162,70
"FEMALE",90,"SECONDARY","WIDOWED",1480,"PLEASED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",163,65
"FEMALE",38,"VOCATIONAL/GRAMMAR","MARRIED",1300,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",6,"YES","NO","NO","NONE",164,63
"FEMALE",31,"SECONDARY","MARRIED",1000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"YES","NO","NO","ACTIVE",176,85
"FEMALE",49,"VOCATIONAL/GRAMMAR","MARRIED",1600,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",158,85
"FEMALE",20,"POST-SECONDARY OR HIGHER","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","NONE",160,52
"MALE",45,"VOCATIONAL/GRAMMAR","MARRIED",530,"PLEASED","ONE CAN`T BE TOO CAREFUL",6,"YES","NO","NO","NONE",172,95
"MALE",65,"POST-SECONDARY OR HIGHER","MARRIED",2130,"PLEASED","ONE CAN`T BE TOO CAREFUL",7,"NO","NO","NO","NONE",178,75
"FEMALE",19,"VOCATIONAL/GRAMMAR","SINGLE",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",160,60
"MALE",66,"SECONDARY","MARRIED",9500,"PLEASED","MOST PEOPLE CAN BE TRUSTED",5,"NO","NO","NO","NONE",170,80
"FEMALE",39,"VOCATIONAL/GRAMMAR","WIDOWED",700,"PLEASED","ONE CAN`T BE TOO CAREFUL",7,"NO","NO","NO","NONE",161,70
"MALE",53,"SECONDARY","MARRIED",2000,"PLEASED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","YES","NONE",180,89
"FEMALE",30,"SECONDARY","MARRIED",1200,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",1,"NO","YES","NO","PASSIVE",175,60
"MALE",53,"PRIMARY/NO EDUCATION","SINGLE",1620,"MIXED","ONE CAN`T BE TOO CAREFUL",5,"YES","YES","NO","NONE",169,70
"FEMALE",58,"SECONDARY","MARRIED",1000,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",12,"NO","NO","NO","ACTIVE",170,69
"MALE",29,"POST-SECONDARY OR HIGHER","SINGLE",6000,"PLEASED","MOST PEOPLE CAN BE TRUSTED",5,"NO","NO","NO","NONE",184,90
"MALE",47,"SECONDARY","MARRIED",1760,"MIXED","ONE CAN`T BE TOO CAREFUL",2,"NO","YES","NO","NONE",172,90
"FEMALE",43,"POST-SECONDARY OR HIGHER","MARRIED",2500,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","PASSIVE",164,76
"FEMALE",52,"SECONDARY","MARRIED",1500,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",156,63
