"sex","age","edu","marital","income","ls","trust","nofriend","smoke","alcabuse","wkabint","englang","height","weight"
"FEMALE",21,"VOCATIONAL/GRAMMAR","SINGLE",0,"MIXED","ONE CAN`T BE TOO CAREFUL",8,"NO","NO","NO","NONE",160,55
"MALE",29,"POST-SECONDARY OR HIGHER","MARRIED",1700,"TERRIBLE","ONE CAN`T BE TOO CAREFUL",8,"NO","NO","YES","ACTIVE",176,98
"MALE",63,"POST-SECONDARY OR HIGHER","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",168,100
"FEMALE",27,"VOCATIONAL/GRAMMAR","WIDOWED",700,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",8,"YES","NO","NO","NONE",176,70
"MALE",65,"VOCATIONAL/GRAMMAR","MARRIED",1650,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",185,105
"MALE",55,"SECONDARY","MARRIED",1860,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",20,"NO","NO","NO","PASSIVE",170,70
"FEMALE",61,"POST-SECONDARY OR HIGHER","MARRIED",940,"MIXED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",160,52
"FEMALE",24,"POST-SECONDARY OR HIGHER","MARRIED",1300,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",172,85
"MALE",37,"SECONDARY","MARRIED",1500,"PLEASED","IT`S DIFFICULT TO TELL",1,"NO","NO","NO","NONE",167,56
"MALE",46,"VOCATIONAL/GRAMMAR","MARRIED",1000,"PLEASED","ONE CAN`T BE TOO CAREFUL",3,"YES","NO","NO","NONE",185,79
"FEMALE",57,"VOCATIONAL/GRAMMAR","MARRIED",870,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",160,65
"FEMALE",41,"PRIMARY/NO EDUCATION","SINGLE",1500,"DELIGHTED","IT`S DIFFICULT TO TELL",10,"NO","NO","NO","NONE",167,60
"FEMALE",51,"VOCATIONAL/GRAMMAR","MARRIED",800,"DELIGHTED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",156,69
"FEMALE",61,"PRIMARY/NO EDUCATION","MARRIED",1100,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","NONE",173,77
"MALE",61,"SECONDARY","MARRIED",5400,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"YES","YES","NO","NONE",171,90
"FEMALE",83,"PRIMARY/NO EDUCATION","WIDOWED",700,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",162,75
"FEMALE",63,"PRIMARY/NO EDUCATION","MARRIED",1480,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",7,"YES","NO","NO","NONE",160,80
"FEMALE",21,"POST-SECONDARY OR HIGHER","SINGLE",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","ACTIVE",175,49
"FEMALE",24,"SECONDARY","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",178,80
"FEMALE",29,"VOCATIONAL/GRAMMAR","MARRIED",1400,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",0,"NO","NO","NO","ACTIVE",164,60
"MALE",49,"POST-SECONDARY OR HIGHER","MARRIED",1650,"PLEASED","ONE CAN`T BE TOO CAREFUL",4,"YES","NO","NO","NONE",170,78
"FEMALE",42,"SECONDARY","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",170,70
"MALE",58,"PRIMARY/NO EDUCATION","MARRIED",800,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",12,"NO","NO","NO","PASSIVE",164,80
"MALE",54,"SECONDARY","MARRIED",830,"PLEASED","ONE CAN`T BE TOO CAREFUL",20,"NO","NO","NO","NONE",189,92
"MALE",28,"VOCATIONAL/GRAMMAR","MARRIED",1500,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",180,100
"MALE",22,"POST-SECONDARY OR HIGHER","SINGLE",5000,"MIXED","ONE CAN`T BE TOO CAREFUL",10,"YES","YES","YES","ACTIVE",187,85
"FEMALE",32,"VOCATIONAL/GRAMMAR","SINGLE",0,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",1,"NO","NO","NO","NONE",164,72
"MALE",40,"POST-SECONDARY OR HIGHER","MARRIED",2000,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","PASSIVE",178,86
"MALE",27,"POST-SECONDARY OR HIGHER","MARRIED",1000,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"YES","YES","YES","NONE",182,80
"FEMALE",37,"VOCATIONAL/GRAMMAR","MARRIED",1000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",1,"YES","NO","NO","NONE",163,63
"FEMALE",44,"SECONDARY","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","PASSIVE",175,80
"MALE",64,"VOCATIONAL/GRAMMAR","MARRIED",765,"MIXED","ONE CAN`T BE TOO CAREFUL",3,"YES","NO","NO","NONE",175,80
"FEMALE",23,"SECONDARY","SINGLE",980,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",7,"NO","NO","YES","ACTIVE",168,62
"MALE",57,"POST-SECONDARY OR HIGHER","MARRIED",800,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","PASSIVE",168,75
"FEMALE",31,"SECONDARY","SINGLE",497,"PLEASED","MOST PEOPLE CAN BE TRUSTED",20,"NO","NO","NO","ACTIVE",158,58
"MALE",40,"POST-SECONDARY OR HIGHER","MARRIED",2500,"MIXED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","ACTIVE",187,90
"FEMALE",56,"VOCATIONAL/GRAMMAR","MARRIED",1200,"MIXED","IT`S DIFFICULT TO TELL",2,"NO","NO","NO","NONE",165,76
"MALE",48,"VOCATIONAL/GRAMMAR","MARRIED",0,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",178,74
"FEMALE",36,"POST-SECONDARY OR HIGHER","MARRIED",900,"PLEASED","MOST PEOPLE CAN BE TRUSTED",3,"YES","NO","NO","ACTIVE",172,55
"FEMALE",57,"PRIMARY/NO EDUCATION","MARRIED",0,"MIXED","ONE CAN`T BE TOO CAREFUL",0,"NO","NO","YES","NONE",165,75
"MALE",78,"PRIMARY/NO EDUCATION","MARRIED",1900,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",171,55
"FEMALE",47,"SECONDARY","SINGLE",0,"PLEASED","IT`S DIFFICULT TO TELL",2,"NO","NO","NO","PASSIVE",170,54
"FEMALE",32,"SECONDARY","SINGLE",0,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",1,"NO","NO","NO","NONE",170,74
"FEMALE",25,"SECONDARY","SINGLE",1500,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","YES","ACTIVE",170,57
"MALE",47,"SECONDARY","MARRIED",600,"PLEASED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",170,62
"MALE",31,"SECONDARY","SINGLE",2200,"PLEASED","IT`S DIFFICULT TO TELL",4,"YES","NO","NO","NONE",180,60
"FEMALE",20,"POST-SECONDARY OR HIGHER","SINGLE",1500,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",164,55
"MALE",36,"VOCATIONAL/GRAMMAR","MARRIED",2000,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",173,65
"FEMALE",36,"SECONDARY","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","PASSIVE",168,75
"FEMALE",62,"PRIMARY/NO EDUCATION","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",167,65
"MALE",51,"PRIMARY/NO EDUCATION","MARRIED",1500,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",15,"NO","NO","NO","NONE",165,76
"MALE",30,"SECONDARY","SINGLE",0,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",0,"NO","NO","NO","ACTIVE",172,70
"FEMALE",22,"POST-SECONDARY OR HIGHER","MARRIED",1800,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",165,78
"MALE",52,"PRIMARY/NO EDUCATION","MARRIED",1100,"MIXED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",171,70
"FEMALE",52,"PRIMARY/NO EDUCATION","SINGLE",1050,"MIXED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",165,81
"FEMALE",86,"VOCATIONAL/GRAMMAR","WIDOWED",1000,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",165,87
"MALE",72,"PRIMARY/NO EDUCATION","MARRIED",1100,"MIXED","ONE CAN`T BE TOO CAREFUL",20,"YES","NO","NO","NONE",167,98
"MALE",53,"PRIMARY/NO EDUCATION","SINGLE",1846,"MOSTLY DISSATISFIED","MOST PEOPLE CAN BE TRUSTED",2,"NO","NO","NO","NONE",162,65
"FEMALE",22,"VOCATIONAL/GRAMMAR","MARRIED",500,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",4,"NO","NO","NO","NONE",167,70
"MALE",57,"VOCATIONAL/GRAMMAR","MARRIED",2400,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",171,115
"MALE",41,"PRIMARY/NO EDUCATION","SINGLE",620,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",10,"YES","NO","NO","NONE",163,55
"FEMALE",69,"PRIMARY/NO EDUCATION","WIDOWED",620,"MIXED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",155,58
"FEMALE",71,"POST-SECONDARY OR HIGHER","MARRIED",1100,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",165,56
"MALE",52,"VOCATIONAL/GRAMMAR","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",8,"NO","NO","NO","NONE",164,86
"MALE",19,"VOCATIONAL/GRAMMAR","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",192,85
"MALE",52,"VOCATIONAL/GRAMMAR","MARRIED",1100,"MIXED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","NONE",186,120
"FEMALE",53,"VOCATIONAL/GRAMMAR","DIVORCED",2600,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",10,"NO","NO","YES","NONE",158,56
"MALE",19,"VOCATIONAL/GRAMMAR","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","ACTIVE",176,55
"MALE",29,"SECONDARY","SINGLE",1000,"PLEASED","ONE CAN`T BE TOO CAREFUL",20,"NO","NO","NO","PASSIVE",176,70
"FEMALE",37,"PRIMARY/NO EDUCATION","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",171,61
"MALE",40,"SECONDARY","MARRIED",2000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",8,"YES","NO","NO","NONE",174,98
"MALE",58,"SECONDARY","MARRIED",497,"PLEASED","MOST PEOPLE CAN BE TRUSTED",5,"YES","NO","NO","NONE",187,90
"FEMALE",32,"SECONDARY","MARRIED",800,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",167,65
"MALE",50,"PRIMARY/NO EDUCATION","SINGLE",0,"MIXED","MOST PEOPLE CAN BE TRUSTED",5,"NO","NO","NO","NONE",168,89
"MALE",57,"POST-SECONDARY OR HIGHER","MARRIED",3000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"YES","NO","NO","NONE",173,90
"FEMALE",67,"POST-SECONDARY OR HIGHER","MARRIED",6000,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",11,"NO","NO","NO","NONE",158,59
"FEMALE",22,"VOCATIONAL/GRAMMAR","SINGLE",0,"UNHAPPY","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",158,58
"FEMALE",45,"PRIMARY/NO EDUCATION","MARRIED",0,"MIXED","ONE CAN`T BE TOO CAREFUL",1,"YES","NO","NO","NONE",165,78
"MALE",76,"VOCATIONAL/GRAMMAR","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",170,120
"FEMALE",86,"PRIMARY/NO EDUCATION","WIDOWED",1800,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",162,82
"FEMALE",23,"POST-SECONDARY OR HIGHER","MARRIED",1500,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","PASSIVE",175,78
"FEMALE",35,"VOCATIONAL/GRAMMAR","SINGLE",1000,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",1,"YES","NO","NO","PASSIVE",160,60
"FEMALE",40,"PRIMARY/NO EDUCATION","MARRIED",600,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",160,65
"FEMALE",65,"SECONDARY","WIDOWED",1760,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",170,88
"FEMALE",53,"VOCATIONAL/GRAMMAR","MARRIED",700,"DELIGHTED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",170,58
"FEMALE",20,"SECONDARY","MARRIED",1200,"PLEASED","MOST PEOPLE CAN BE TRUSTED",2,"NO","NO","NO","ACTIVE",176,77
"MALE",26,"POST-SECONDARY OR HIGHER","MARRIED",1800,"DELIGHTED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","PASSIVE",176,74
"FEMALE",61,"VOCATIONAL/GRAMMAR","MARRIED",1200,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",15,"YES","NO","NO","NONE",160,68
"FEMALE",26,"SECONDARY","SINGLE",1100,"PLEASED","ONE CAN`T BE TOO CAREFUL",6,"NO","YES","NO","ACTIVE",168,60
"MALE",61,"VOCATIONAL/GRAMMAR","MARRIED",2100,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",174,82
"FEMALE",66,"POST-SECONDARY OR HIGHER","MARRIED",920,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","PASSIVE",158,60
"MALE",29,"POST-SECONDARY OR HIGHER","SINGLE",500,"DELIGHTED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","ACTIVE",160,49
"FEMALE",49,"SECONDARY","MARRIED",1300,"PLEASED","IT`S DIFFICULT TO TELL",4,"NO","NO","NO","NONE",160,80
"FEMALE",43,"SECONDARY","MARRIED",500,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",161,64
"MALE",21,"POST-SECONDARY OR HIGHER","SINGLE",4000,"DELIGHTED","MOST PEOPLE CAN BE TRUSTED",10,"NO","YES","NO","ACTIVE",172,70
"MALE",19,"POST-SECONDARY OR HIGHER","SINGLE",1000,"PLEASED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","PASSIVE",181,52
"MALE",78,"PRIMARY/NO EDUCATION","MARRIED",2000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",178,80
"FEMALE",54,"PRIMARY/NO EDUCATION","MARRIED",1500,"PLEASED","ONE CAN`T BE TOO CAREFUL",8,"NO","NO","NO","NONE",170,78
"MALE",58,"SECONDARY","MARRIED",4000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",174,86
"FEMALE",53,"PRIMARY/NO EDUCATION","WIDOWED",1900,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",170,60
"MALE",19,"VOCATIONAL/GRAMMAR","SINGLE",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","ACTIVE",175,63
"MALE",26,"VOCATIONAL/GRAMMAR","SINGLE",1100,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","NONE",175,85
"FEMALE",61,"PRIMARY/NO EDUCATION","MARRIED",800,"PLEASED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",163,75
"FEMALE",48,"VOCATIONAL/GRAMMAR","MARRIED",1000,"MIXED","ONE CAN`T BE TOO CAREFUL",40,"YES","NO","NO","ACTIVE",160,50
"MALE",70,"PRIMARY/NO EDUCATION","MARRIED",1000,"TERRIBLE","IT`S DIFFICULT TO TELL",3,"YES","YES","NO","NONE",168,89
"FEMALE",27,"POST-SECONDARY OR HIGHER","MARRIED",2800,"PLEASED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",175,74
"FEMALE",59,"VOCATIONAL/GRAMMAR","WIDOWED",1000,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",5,"NO","NO","NO","NONE",160,90
"MALE",40,"VOCATIONAL/GRAMMAR","MARRIED",700,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"YES","NO","NO","NONE",158,56
"MALE",52,"VOCATIONAL/GRAMMAR","MARRIED",1900,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"YES","NO","NO","NONE",164,71
"FEMALE",55,"SECONDARY","WIDOWED",1500,"PLEASED","ONE CAN`T BE TOO CAREFUL",1,"YES","NO","NO","NONE",158,78
"MALE",59,"VOCATIONAL/GRAMMAR","MARRIED",1400,"MIXED","IT`S DIFFICULT TO TELL",2,"YES","NO","NO","NONE",174,92
"FEMALE",32,"VOCATIONAL/GRAMMAR","MARRIED",2300,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"YES","NO","NO","NONE",171,78
"FEMALE",81,"SECONDARY","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",156,60
"FEMALE",48,"PRIMARY/NO EDUCATION","SINGLE",0,"MIXED","IT`S DIFFICULT TO TELL",6,"NO","NO","NO","PASSIVE",160,50
"FEMALE",65,"PRIMARY/NO EDUCATION","WIDOWED",975,"MIXED","ONE CAN`T BE TOO CAREFUL",12,"NO","NO","NO","NONE",158,95
"FEMALE",19,"VOCATIONAL/GRAMMAR","SINGLE",1100,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"YES","NO","YES","NONE",154,55
"FEMALE",56,"POST-SECONDARY OR HIGHER","MARRIED",6000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","NONE",164,69
"FEMALE",61,"POST-SECONDARY OR HIGHER","WIDOWED",1900,"PLEASED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","ACTIVE",169,101
"FEMALE",54,"VOCATIONAL/GRAMMAR","DIVORCED",4800,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",10,"YES","NO","YES","NONE",158,52
"FEMALE",55,"PRIMARY/NO EDUCATION","MARRIED",1000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",15,"NO","NO","NO","NONE",167,82
"MALE",64,"SECONDARY","MARRIED",3000,"PLEASED","MOST PEOPLE CAN BE TRUSTED",4,"NO","NO","NO","NONE",196,130
"FEMALE",46,"SECONDARY","MARRIED",500,"MIXED","ONE CAN`T BE TOO CAREFUL",0,"NO","NO","NO","NONE",170,80
"FEMALE",27,"POST-SECONDARY OR HIGHER","MARRIED",1900,"DELIGHTED","MOST PEOPLE CAN BE TRUSTED",2,"NO","NO","NO","ACTIVE",172,80
"MALE",56,"PRIMARY/NO EDUCATION","MARRIED",2000,"MIXED","ONE CAN`T BE TOO CAREFUL",5,"YES","YES","NO","NONE",168,62
"FEMALE",72,"VOCATIONAL/GRAMMAR","MARRIED",0,"MIXED","IT`S DIFFICULT TO TELL",10,"NO","YES","NO","NONE",156,75
"MALE",37,"VOCATIONAL/GRAMMAR","DIVORCED",920,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",10,"YES","YES","NO","NONE",180,68
"FEMALE",65,"PRIMARY/NO EDUCATION","MARRIED",200,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",162,78
"FEMALE",55,"SECONDARY","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",0,"NO","NO","NO","ACTIVE",160,70
"MALE",75,"SECONDARY","MARRIED",2500,"PLEASED","ONE CAN`T BE TOO CAREFUL",8,"NO","NO","NO","NONE",176,80
"FEMALE",61,"SECONDARY","WIDOWED",1500,"PLEASED","ONE CAN`T BE TOO CAREFUL",6,"YES","NO","NO","NONE",167,60
"FEMALE",36,"VOCATIONAL/GRAMMAR","MARRIED",0,"MIXED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",165,56
"FEMALE",73,"PRIMARY/NO EDUCATION","WIDOWED",913,"MIXED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","NONE",155,70
"MALE",60,"VOCATIONAL/GRAMMAR","MARRIED",1350,"MIXED","MOST PEOPLE CAN BE TRUSTED",2,"YES","NO","NO","NONE",185,80
"FEMALE",57,"POST-SECONDARY OR HIGHER","MARRIED",1600,"PLEASED","ONE CAN`T BE TOO CAREFUL",11,"YES","NO","NO","NONE",162,58
"FEMALE",50,"POST-SECONDARY OR HIGHER","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",162,68
"FEMALE",19,"POST-SECONDARY OR HIGHER","MARRIED",1250,"PLEASED","MOST PEOPLE CAN BE TRUSTED",6,"NO","NO","NO","ACTIVE",160,70
"MALE",81,"PRIMARY/NO EDUCATION","WIDOWED",1200,"PLEASED","MOST PEOPLE CAN BE TRUSTED",5,"NO","NO","NO","NONE",164,80
"FEMALE",64,"PRIMARY/NO EDUCATION","WIDOWED",0,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",165,61
"FEMALE",26,"PRIMARY/NO EDUCATION","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","PASSIVE",158,72
"FEMALE",55,"PRIMARY/NO EDUCATION","MARRIED",877,"MIXED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",160,57
"MALE",48,"SECONDARY","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","NONE",170,87
"FEMALE",54,"VOCATIONAL/GRAMMAR","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",156,62
"MALE",30,"VOCATIONAL/GRAMMAR","MARRIED",800,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",4,"YES","YES","YES","NONE",172,80
"FEMALE",55,"SECONDARY","MARRIED",2000,"PLEASED","MOST PEOPLE CAN BE TRUSTED",10,"NO","NO","NO","ACTIVE",160,55
"FEMALE",29,"VOCATIONAL/GRAMMAR","MARRIED",1100,"PLEASED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",164,70
"FEMALE",25,"POST-SECONDARY OR HIGHER","MARRIED",1200,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","ACTIVE",167,58
"FEMALE",69,"PRIMARY/NO EDUCATION","MARRIED",1680,"PLEASED","IT`S DIFFICULT TO TELL",5,"NO","NO","YES","NONE",158,70
"MALE",66,"PRIMARY/NO EDUCATION","MARRIED",1800,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"YES","NO","NO","NONE",165,53
"FEMALE",33,"VOCATIONAL/GRAMMAR","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","YES","NONE",178,86
"FEMALE",63,"SECONDARY","MARRIED",1400,"PLEASED","ONE CAN`T BE TOO CAREFUL",1,"NO","NO","NO","NONE",163,82
"MALE",57,"SECONDARY","MARRIED",2400,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"YES","YES","NO","PASSIVE",168,60
"FEMALE",81,"POST-SECONDARY OR HIGHER","MARRIED",500,"PLEASED","ONE CAN`T BE TOO CAREFUL",8,"NO","NO","NO","NONE",160,76
"FEMALE",31,"POST-SECONDARY OR HIGHER","MARRIED",1222,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",12,"NO","NO","NO","NONE",179,77
"FEMALE",35,"POST-SECONDARY OR HIGHER","MARRIED",1800,"PLEASED","ONE CAN`T BE TOO CAREFUL",7,"NO","NO","NO","PASSIVE",163,68
"MALE",16,"SECONDARY","MARRIED",1300,"DELIGHTED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","ACTIVE",168,53
"FEMALE",24,"VOCATIONAL/GRAMMAR","MARRIED",3200,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",160,58
"MALE",29,"SECONDARY","MARRIED",1400,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",180,97
"FEMALE",37,"VOCATIONAL/GRAMMAR","SINGLE",700,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",8,"NO","NO","NO","NONE",163,53
"FEMALE",47,"POST-SECONDARY OR HIGHER","MARRIED",1200,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"YES","NO","NO","PASSIVE",168,60
"FEMALE",29,"SECONDARY","SINGLE",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",15,"NO","NO","NO","PASSIVE",174,73
"FEMALE",28,"VOCATIONAL/GRAMMAR","MARRIED",0,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",2,"YES","NO","NO","NONE",170,60
"MALE",80,"PRIMARY/NO EDUCATION","MARRIED",5400,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"YES","NO","NO","NONE",163,72
"FEMALE",43,"PRIMARY/NO EDUCATION","MARRIED",1337,"PLEASED","ONE CAN`T BE TOO CAREFUL",4,"YES","NO","NO","PASSIVE",158,58
"MALE",80,"PRIMARY/NO EDUCATION","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",168,83
"MALE",33,"VOCATIONAL/GRAMMAR","SINGLE",975,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",176,79
"FEMALE",64,"PRIMARY/NO EDUCATION","WIDOWED",600,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",162,82
"MALE",64,"VOCATIONAL/GRAMMAR","MARRIED",826,"PLEASED","MOST PEOPLE CAN BE TRUSTED",15,"NO","NO","NO","NONE",178,90
"FEMALE",40,"SECONDARY","SINGLE",1500,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",2,"YES","NO","NO","PASSIVE",167,70
