"sex","age","edu","marital","income","ls","trust","nofriend","smoke","alcabuse","wkabint","englang","height","weight"
"FEMALE",21,"SECONDARY","SINGLE",490,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","ACTIVE",173,62
"MALE",43,"SECONDARY","MARRIED",1600,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",10,"NO","NO","NO","NONE",182,78
"FEMALE",70,"SECONDARY","MARRIED",1200,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",1,"NO","NO","NO","NONE",168,105
"FEMALE",55,"VOCATIONAL/GRAMMAR","MARRIED",580,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","NONE",157,76
"MALE",65,"POST-SECONDARY OR HIGHER","MARRIED",3500,"PLEASED","MOST PEOPLE CAN BE TRUSTED",10,"YES","YES","NO","ACTIVE",165,68
"FEMALE",55,"PRIMARY/NO EDUCATION","WIDOWED",750,"MIXED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",162,58
"FEMALE",77,"SECONDARY","WIDOWED",2700,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",5,"NO","NO","NO","NONE",164,66
"FEMALE",23,"SECONDARY","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","PASSIVE",161,70
"MALE",22,"PRIMARY/NO EDUCATION","SINGLE",0,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",11,"YES","NO","NO","NONE",169,80
"MALE",46,"VOCATIONAL/GRAMMAR","MARRIED",1800,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",176,98
"FEMALE",38,"VOCATIONAL/GRAMMAR","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",1,"NO","NO","NO","NONE",160,60
"MALE",38,"POST-SECONDARY OR HIGHER","MARRIED",2800,"PLEASED","MOST PEOPLE CAN BE TRUSTED",4,"NO","NO","NO","ACTIVE",178,67
"MALE",40,"VOCATIONAL/GRAMMAR","SINGLE",1000,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"YES","NO","NO","NONE",175,65
"MALE",21,"SECONDARY","SINGLE",1500,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",8,"NO","NO","NO","PASSIVE",147,69
"FEMALE",57,"VOCATIONAL/GRAMMAR","MARRIED",3000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",160,83
"FEMALE",48,"VOCATIONAL/GRAMMAR","SINGLE",520,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"YES","NO","NO","NONE",164,65
"FEMALE",44,"SECONDARY","MARRIED",1200,"MIXED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",160,52
"FEMALE",35,"SECONDARY","MARRIED",0,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",1,"YES","NO","NO","NONE",166,63
"MALE",69,"VOCATIONAL/GRAMMAR","MARRIED",2000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",170,100
"FEMALE",86,"PRIMARY/NO EDUCATION","WIDOWED",1200,"PLEASED","MOST PEOPLE CAN BE TRUSTED",2,"NO","NO","NO","NONE",160,63
"MALE",22,"SECONDARY","SINGLE",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",20,"NO","YES","NO","PASSIVE",175,57
"FEMALE",53,"POST-SECONDARY OR HIGHER","MARRIED",2200,"MIXED","IT`S DIFFICULT TO TELL",2,"YES","NO","NO","NONE",162,68
"FEMALE",73,"PRIMARY/NO EDUCATION","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",0,"NO","NO","NO","NONE",166,82
"MALE",24,"VOCATIONAL/GRAMMAR","SINGLE",2000,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",3,"YES","NO","NO","NONE",176,92
"MALE",20,"VOCATIONAL/GRAMMAR","SINGLE",0,"PLEASED","IT`S DIFFICULT TO TELL",2,"NO","NO","NO","ACTIVE",175,65
"FEMALE",63,"VOCATIONAL/GRAMMAR","MARRIED",900,"PLEASED","ONE CAN`T BE TOO CAREFUL",8,"YES","NO","NO","NONE",160,82
"FEMALE",21,"SECONDARY","SINGLE",0,"PLEASED","MOST PEOPLE CAN BE TRUSTED",4,"NO","NO","YES","ACTIVE",172,63
"FEMALE",39,"VOCATIONAL/GRAMMAR","MARRIED",1500,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",161,65
"FEMALE",52,"VOCATIONAL/GRAMMAR","MARRIED",1200,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",0,"NO","NO","NO","NONE",165,78
"MALE",43,"VOCATIONAL/GRAMMAR","MARRIED",5000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"YES","NO","YES","NONE",182,84
"FEMALE",19,"VOCATIONAL/GRAMMAR","SINGLE",0,"PLEASED","IT`S DIFFICULT TO TELL",2,"NO","NO","NO","PASSIVE",162,53
"MALE",56,"VOCATIONAL/GRAMMAR","SINGLE",0,"MIXED","ONE CAN`T BE TOO CAREFUL",5,"YES","NO","NO","NONE",168,70
"FEMALE",56,"POST-SECONDARY OR HIGHER","MARRIED",2000,"PLEASED","ONE CAN`T BE TOO CAREFUL",20,"NO","NO","NO","NONE",160,70
"FEMALE",20,"VOCATIONAL/GRAMMAR","SINGLE",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"YES","NO","NO","ACTIVE",165,53
"FEMALE",31,"POST-SECONDARY OR HIGHER","MARRIED",1200,"DELIGHTED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","ACTIVE",164,65
"FEMALE",54,"VOCATIONAL/GRAMMAR","MARRIED",1200,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",168,60
"MALE",17,"VOCATIONAL/GRAMMAR","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",8,"NO","NO","NO","PASSIVE",187,100
"FEMALE",25,"SECONDARY","DIVORCED",1100,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",3,"YES","NO","NO","ACTIVE",158,53
"FEMALE",62,"PRIMARY/NO EDUCATION","MARRIED",1000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",7,"NO","NO","NO","NONE",164,84
"FEMALE",22,"SECONDARY","SINGLE",700,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","YES","ACTIVE",171,58
"MALE",83,"PRIMARY/NO EDUCATION","MARRIED",1560,"MIXED","ONE CAN`T BE TOO CAREFUL",12,"NO","NO","NO","NONE",169,73
"FEMALE",72,"PRIMARY/NO EDUCATION","MARRIED",800,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",3,"NO","NO","NO","NONE",164,94
"MALE",23,"SECONDARY","SINGLE",1200,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","ACTIVE",178,72
"FEMALE",24,"SECONDARY","MARRIED",1000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","ACTIVE",167,56
"FEMALE",75,"PRIMARY/NO EDUCATION","WIDOWED",1200,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",1,"NO","NO","NO","NONE",158,80
"FEMALE",76,"VOCATIONAL/GRAMMAR","WIDOWED",1222,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",152,68
"FEMALE",35,"VOCATIONAL/GRAMMAR","SINGLE",400,"MIXED","ONE CAN`T BE TOO CAREFUL",3,"YES","YES","NO","NONE",178,66
"FEMALE",25,"SECONDARY","SINGLE",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",168,80
"FEMALE",43,"SECONDARY","MARRIED",860,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",170,75
"MALE",73,"PRIMARY/NO EDUCATION","WIDOWED",1500,"MIXED","ONE CAN`T BE TOO CAREFUL",2,"YES","NO","NO","NONE",175,90
"FEMALE",46,"VOCATIONAL/GRAMMAR","MARRIED",200,"MIXED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",176,66
"FEMALE",20,"VOCATIONAL/GRAMMAR","SINGLE",0,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",162,55
"FEMALE",47,"SECONDARY","MARRIED",2000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","PASSIVE",170,79
"FEMALE",34,"SECONDARY","MARRIED",1000,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",2,"NO","NO","NO","NONE",154,80
"MALE",60,"VOCATIONAL/GRAMMAR","MARRIED",1300,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",9,"NO","NO","NO","NONE",182,120
"FEMALE",65,"PRIMARY/NO EDUCATION","WIDOWED",660,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",175,68
"FEMALE",50,"POST-SECONDARY OR HIGHER","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","PASSIVE",176,59
"MALE",61,"PRIMARY/NO EDUCATION","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",4,"YES","NO","NO","NONE",176,90
"FEMALE",50,"SECONDARY","MARRIED",1000,"DELIGHTED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",161,55
"FEMALE",26,"POST-SECONDARY OR HIGHER","MARRIED",0,"DELIGHTED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","ACTIVE",165,100
"FEMALE",36,"VOCATIONAL/GRAMMAR","MARRIED",0,"MIXED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",164,50
"MALE",25,"SECONDARY","SINGLE",1000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",12,"YES","NO","YES","PASSIVE",184,75
"FEMALE",83,"POST-SECONDARY OR HIGHER","WIDOWED",250,"PLEASED","ONE CAN`T BE TOO CAREFUL",8,"YES","NO","NO","NONE",155,54
"MALE",37,"SECONDARY","MARRIED",1800,"PLEASED","IT`S DIFFICULT TO TELL",5,"NO","NO","NO","NONE",175,67
"MALE",45,"VOCATIONAL/GRAMMAR","DIVORCED",1500,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"YES","NO","NO","NONE",174,75
"MALE",27,"VOCATIONAL/GRAMMAR","SINGLE",500,"PLEASED","MOST PEOPLE CAN BE TRUSTED",6,"NO","NO","NO","ACTIVE",184,85
"FEMALE",36,"SECONDARY","MARRIED",1300,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",5,"YES","NO","YES","PASSIVE",152,56
"MALE",17,"VOCATIONAL/GRAMMAR","SINGLE",0,"DELIGHTED","MOST PEOPLE CAN BE TRUSTED",3,"NO","NO","YES","PASSIVE",170,73
"FEMALE",62,"VOCATIONAL/GRAMMAR","MARRIED",800,"MIXED","ONE CAN`T BE TOO CAREFUL",12,"NO","NO","NO","NONE",160,69
"FEMALE",40,"SECONDARY","MARRIED",0,"MIXED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",164,74
"MALE",45,"VOCATIONAL/GRAMMAR","MARRIED",303,"PLEASED","ONE CAN`T BE TOO CAREFUL",14,"NO","NO","NO","ACTIVE",178,92
"FEMALE",29,"SECONDARY","MARRIED",1400,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",25,"NO","YES","NO","PASSIVE",162,48
"MALE",32,"POST-SECONDARY OR HIGHER","MARRIED",7500,"PLEASED","MOST PEOPLE CAN BE TRUSTED",6,"NO","NO","NO","ACTIVE",175,75
"MALE",23,"VOCATIONAL/GRAMMAR","SINGLE",0,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",1,"YES","NO","NO","NONE",170,70
"FEMALE",58,"SECONDARY","SINGLE",2400,"MIXED","ONE CAN`T BE TOO CAREFUL",8,"YES","NO","NO","NONE",160,53
"MALE",18,"VOCATIONAL/GRAMMAR","SINGLE",0,"PLEASED","MOST PEOPLE CAN BE TRUSTED",10,"NO","NO","NO","NONE",170,65
"MALE",50,"SECONDARY","MARRIED",2000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"YES","NO","NO","NONE",178,98
"FEMALE",64,"SECONDARY","WIDOWED",616,"UNHAPPY","IT`S DIFFICULT TO TELL",20,"NO","NO","NO","PASSIVE",162,73
"FEMALE",54,"POST-SECONDARY OR HIGHER","MARRIED",1230,"PLEASED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",160,58
"FEMALE",53,"VOCATIONAL/GRAMMAR","MARRIED",600,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"NO","YES","NO","NONE",158,55
"MALE",22,"PRIMARY/NO EDUCATION","SINGLE",0,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",10,"YES","NO","YES","PASSIVE",180,70
"MALE",49,"POST-SECONDARY OR HIGHER","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",0,"NO","NO","NO","ACTIVE",180,112
"FEMALE",58,"PRIMARY/NO EDUCATION","MARRIED",1500,"MIXED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",159,74
"FEMALE",34,"VOCATIONAL/GRAMMAR","MARRIED",2500,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",170,72
"FEMALE",48,"PRIMARY/NO EDUCATION","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",170,60
"FEMALE",65,"POST-SECONDARY OR HIGHER","MARRIED",1500,"PLEASED","MOST PEOPLE CAN BE TRUSTED",3,"NO","NO","NO","NONE",158,77
"MALE",21,"VOCATIONAL/GRAMMAR","SINGLE",0,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",4,"NO","YES","NO","NONE",196,89
"FEMALE",58,"PRIMARY/NO EDUCATION","MARRIED",620,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",9,"NO","NO","NO","NONE",153,72
"MALE",26,"SECONDARY","SINGLE",1100,"MIXED","ONE CAN`T BE TOO CAREFUL",15,"NO","NO","NO","NONE",176,86
"FEMALE",41,"VOCATIONAL/GRAMMAR","DIVORCED",0,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",170,64
"FEMALE",42,"POST-SECONDARY OR HIGHER","DIVORCED",800,"TERRIBLE","ONE CAN`T BE TOO CAREFUL",0,"YES","YES","NO","ACTIVE",164,53
"MALE",41,"VOCATIONAL/GRAMMAR","MARRIED",3300,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",186,103
"MALE",43,"POST-SECONDARY OR HIGHER","MARRIED",2000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","ACTIVE",188,105
"FEMALE",78,"PRIMARY/NO EDUCATION","WIDOWED",995,"MIXED","ONE CAN`T BE TOO CAREFUL",0,"NO","NO","NO","NONE",182,83
"FEMALE",32,"SECONDARY","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",158,57
"MALE",21,"POST-SECONDARY OR HIGHER","SINGLE",0,"PLEASED","MOST PEOPLE CAN BE TRUSTED",15,"NO","NO","NO","ACTIVE",175,70
"MALE",38,"VOCATIONAL/GRAMMAR","MARRIED",1800,"MIXED","IT`S DIFFICULT TO TELL",2,"NO","NO","YES","NONE",180,95
"FEMALE",32,"POST-SECONDARY OR HIGHER","MARRIED",1670,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"YES","NO","NO","PASSIVE",167,60
"FEMALE",70,"PRIMARY/NO EDUCATION","WIDOWED",680,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",160,60
"MALE",51,"VOCATIONAL/GRAMMAR","MARRIED",1600,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",177,98
"MALE",63,"VOCATIONAL/GRAMMAR","DIVORCED",1990,"MIXED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",169,78
"FEMALE",30,"SECONDARY","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","ACTIVE",164,52
"FEMALE",31,"SECONDARY","MARRIED",930,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","PASSIVE",156,43
"FEMALE",56,"VOCATIONAL/GRAMMAR","WIDOWED",1150,"MIXED","ONE CAN`T BE TOO CAREFUL",1,"NO","NO","NO","NONE",170,93
"FEMALE",75,"SECONDARY","MARRIED",1333,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",20,"NO","NO","NO","NONE",155,76
"FEMALE",20,"SECONDARY","SINGLE",0,"DELIGHTED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","ACTIVE",171,82
"FEMALE",59,"SECONDARY","WIDOWED",540,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"YES","NO","NO","NONE",158,44
"FEMALE",18,"VOCATIONAL/GRAMMAR","SINGLE",0,"PLEASED","IT`S DIFFICULT TO TELL",5,"NO","NO","NO","PASSIVE",174,58
"FEMALE",53,"SECONDARY","MARRIED",1600,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"YES","NO","NO","NONE",158,70
"MALE",53,"VOCATIONAL/GRAMMAR","SINGLE",1600,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"YES","NO","NO","NONE",170,83
"MALE",37,"VOCATIONAL/GRAMMAR","SINGLE",0,"MOSTLY DISSATISFIED","IT`S DIFFICULT TO TELL",2,"NO","YES","NO","NONE",168,80
"MALE",61,"VOCATIONAL/GRAMMAR","MARRIED",600,"MIXED","ONE CAN`T BE TOO CAREFUL",6,"YES","NO","NO","NONE",178,110
"MALE",16,"PRIMARY/NO EDUCATION","SINGLE",0,"PLEASED","MOST PEOPLE CAN BE TRUSTED",24,"NO","NO","NO","PASSIVE",165,64
"FEMALE",63,"PRIMARY/NO EDUCATION","WIDOWED",700,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",1,"NO","NO","NO","NONE",160,80
"FEMALE",41,"VOCATIONAL/GRAMMAR","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",153,60
"MALE",17,"VOCATIONAL/GRAMMAR","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",20,"NO","NO","NO","ACTIVE",170,70
"MALE",54,"PRIMARY/NO EDUCATION","MARRIED",500,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"YES","NO","NO","NONE",176,125
"MALE",41,"VOCATIONAL/GRAMMAR","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"YES","NO","NO","NONE",178,78
"MALE",27,"SECONDARY","SINGLE",1300,"MIXED","ONE CAN`T BE TOO CAREFUL",5,"YES","NO","YES","PASSIVE",176,73
"MALE",62,"VOCATIONAL/GRAMMAR","MARRIED",0,"PLEASED","MOST PEOPLE CAN BE TRUSTED",0,"YES","NO","NO","NONE",174,78
"MALE",58,"SECONDARY","MARRIED",0,"DELIGHTED","MOST PEOPLE CAN BE TRUSTED",2,"NO","YES","NO","PASSIVE",191,116
"MALE",52,"POST-SECONDARY OR HIGHER","MARRIED",1800,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",1,"NO","NO","YES","NONE",173,95
"MALE",54,"VOCATIONAL/GRAMMAR","MARRIED",2000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",178,90
"FEMALE",23,"POST-SECONDARY OR HIGHER","SINGLE",1300,"PLEASED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","ACTIVE",170,80
"MALE",83,"SECONDARY","MARRIED",2700,"PLEASED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","NONE",172,65
"FEMALE",31,"POST-SECONDARY OR HIGHER","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","PASSIVE",170,67
"MALE",45,"VOCATIONAL/GRAMMAR","SINGLE",1500,"MIXED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",170,64
"FEMALE",37,"POST-SECONDARY OR HIGHER","MARRIED",1000,"PLEASED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","ACTIVE",161,69
"FEMALE",57,"SECONDARY","WIDOWED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",167,75
"MALE",60,"VOCATIONAL/GRAMMAR","MARRIED",1700,"MIXED","MOST PEOPLE CAN BE TRUSTED",15,"NO","NO","NO","NONE",176,80
"FEMALE",64,"PRIMARY/NO EDUCATION","MARRIED",600,"PLEASED","ONE CAN`T BE TOO CAREFUL",0,"NO","NO","NO","NONE",160,96
"FEMALE",44,"POST-SECONDARY OR HIGHER","SINGLE",2000,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",9,"NO","NO","NO","NONE",172,61
"FEMALE",62,"SECONDARY","SINGLE",900,"UNHAPPY","ONE CAN`T BE TOO CAREFUL",0,"NO","NO","NO","PASSIVE",158,68
"FEMALE",31,"POST-SECONDARY OR HIGHER","SINGLE",0,"PLEASED","MOST PEOPLE CAN BE TRUSTED",4,"NO","YES","NO","ACTIVE",178,69
"MALE",61,"SECONDARY","MARRIED",1400,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",180,105
"MALE",34,"POST-SECONDARY OR HIGHER","SINGLE",2000,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","ACTIVE",187,85
"FEMALE",24,"PRIMARY/NO EDUCATION","SINGLE",0,"MIXED","MOST PEOPLE CAN BE TRUSTED",7,"YES","NO","NO","NONE",152,45
"FEMALE",31,"SECONDARY","SINGLE",630,"MIXED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","ACTIVE",162,55
"FEMALE",72,"PRIMARY/NO EDUCATION","MARRIED",950,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",163,78
"MALE",19,"VOCATIONAL/GRAMMAR","SINGLE",0,"PLEASED","IT`S DIFFICULT TO TELL",2,"NO","NO","NO","ACTIVE",179,75
"FEMALE",20,"SECONDARY","SINGLE",0,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",10,"NO","NO","NO","ACTIVE",170,60
"MALE",54,"VOCATIONAL/GRAMMAR","MARRIED",800,"MIXED","ONE CAN`T BE TOO CAREFUL",0,"YES","NO","NO","NONE",176,76
"MALE",56,"VOCATIONAL/GRAMMAR","MARRIED",1000,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",190,80
"FEMALE",18,"VOCATIONAL/GRAMMAR","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","ACTIVE",172,73
"FEMALE",22,"VOCATIONAL/GRAMMAR","MARRIED",600,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","ACTIVE",165,73
"FEMALE",19,"VOCATIONAL/GRAMMAR","SINGLE",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",165,54
"FEMALE",55,"PRIMARY/NO EDUCATION","WIDOWED",610,"MIXED","ONE CAN`T BE TOO CAREFUL",30,"NO","NO","NO","NONE",158,60
"FEMALE",37,"VOCATIONAL/GRAMMAR","MARRIED",0,"DELIGHTED","ONE CAN`T BE TOO CAREFUL",0,"NO","NO","NO","NONE",155,60
"FEMALE",48,"SECONDARY","WIDOWED",850,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",167,80
"FEMALE",36,"SECONDARY","MARRIED",300,"PLEASED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","PASSIVE",155,73
"FEMALE",36,"POST-SECONDARY OR HIGHER","DIVORCED",2000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","ACTIVE",175,70
"MALE",46,"PRIMARY/NO EDUCATION","SINGLE",1500,"MIXED","ONE CAN`T BE TOO CAREFUL",6,"YES","YES","NO","NONE",176,72
"FEMALE",60,"SECONDARY","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",150,70
"MALE",30,"PRIMARY/NO EDUCATION","DIVORCED",1300,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","YES","NO","NONE",175,80
"MALE",22,"SECONDARY","SINGLE",2300,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"YES","YES","NO","ACTIVE",175,85
"FEMALE",53,"VOCATIONAL/GRAMMAR","MARRIED",1000,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",15,"NO","NO","NO","NONE",164,65
"FEMALE",61,"PRIMARY/NO EDUCATION","MARRIED",0,"MIXED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",160,83
"FEMALE",38,"VOCATIONAL/GRAMMAR","SINGLE",1000,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",4,"YES","NO","NO","NONE",167,65
"MALE",52,"VOCATIONAL/GRAMMAR","MARRIED",400,"MIXED","ONE CAN`T BE TOO CAREFUL",5,"YES","NO","NO","NONE",179,82
"MALE",58,"VOCATIONAL/GRAMMAR","MARRIED",830,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","NONE",170,80
"MALE",33,"POST-SECONDARY OR HIGHER","MARRIED",5000,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",20,"NO","YES","NO","ACTIVE",179,80
"MALE",57,"VOCATIONAL/GRAMMAR","MARRIED",1300,"MIXED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","NONE",180,87
"MALE",39,"POST-SECONDARY OR HIGHER","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"YES","NO","NO","PASSIVE",189,80
"FEMALE",19,"VOCATIONAL/GRAMMAR","SINGLE",0,"PLEASED","IT`S DIFFICULT TO TELL",4,"NO","NO","NO","PASSIVE",161,70
"MALE",63,"SECONDARY","MARRIED",4100,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",5,"NO","NO","NO","NONE",176,90
"FEMALE",45,"VOCATIONAL/GRAMMAR","MARRIED",1500,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",160,65
"MALE",17,"PRIMARY/NO EDUCATION","SINGLE",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",8,"NO","NO","NO","NONE",174,60
"MALE",30,"VOCATIONAL/GRAMMAR","MARRIED",1500,"PLEASED","MOST PEOPLE CAN BE TRUSTED",3,"NO","NO","NO","NONE",194,94
